date,store_id,product_id,sales_amount,units_sold
2022-03-08,STORE-3846,PROD-94118,129.65,6
2023-02-13,STORE-6502,PROD-60805,798.9,10
2022-01-24,STORE-5143,PROD-13321,954.63,34
2023-02-13,STORE-8878,PROD-38887,598.05,26
2022-03-07,STORE-4434,PROD-38094,593.2,7
2022-04-12,STORE-9416,PROD-49160,631.29,8
2023-04-21,STORE-4808,PROD-18695,893.34,5
2022-03-23,STORE-6912,PROD-96193,427.98,4
2022-05-25,STORE-2386,PROD-85226,793.12,14
2022-02-26,STORE-4206,PROD-24418,809.39,28
2022-12-30,STORE-8540,PROD-42241,440.34,28
2023-01-07,STORE-6742,PROD-99943,619.2,25
2022-02-07,STORE-8422,PROD-25866,615.4,45
2023-02-28,STORE-1048,PROD-47171,359.85,33
2022-09-02,STORE-1756,PROD-92930,432.99,39
2022-02-02,STORE-9845,PROD-49876,170.79,6
2022-06-10,STORE-4135,PROD-53729,927.94,19
2022-09-05,STORE-2626,PROD-54022,281.6,8
2022-05-24,STORE-3265,PROD-63999,620.19,8
2022-12-01,STORE-9517,PROD-55356,413.89,33
2023-04-27,STORE-8645,PROD-70300,708.41,9
2022-04-30,STORE-6868,PROD-94841,485.83,36
2023-03-13,STORE-2294,PROD-37448,483.16,5
2022-02-14,STORE-4684,PROD-27730,643.5,1
2022-04-02,STORE-5648,PROD-94032,240.31,40
2022-10-15,STORE-2277,PROD-52114,365.62,50
2022-04-14,STORE-3355,PROD-94995,411.15,50
2022-03-29,STORE-5036,PROD-29232,876.55,9
2022-04-14,STORE-6812,PROD-11096,50.46,1
2022-04-09,STORE-6210,PROD-16694,382.56,40
2023-02-11,STORE-2582,PROD-27141,324.3,3
2023-02-23,STORE-1398,PROD-78718,150.48,33
2022-12-07,STORE-3208,PROD-48054,849.94,18
2023-02-01,STORE-7955,PROD-46815,409.9,16
2022-11-14,STORE-9147,PROD-18695,650.28,36
2023-02-20,STORE-6400,PROD-88927,552.35,42
2022-08-17,STORE-9366,PROD-75308,202.02,9
2022-06-21,STORE-2734,PROD-18980,938.04,13
2022-06-22,STORE-8190,PROD-90065,742.64,47
2023-02-17,STORE-4223,PROD-48967,826.16,13
2022-12-01,STORE-6775,PROD-89755,265.32,42
2022-04-08,STORE-2650,PROD-23943,760.87,7
2022-01-23,STORE-4436,PROD-56653,368.03,24
2022-01-03,STORE-2408,PROD-58838,698.98,25
2022-06-30,STORE-6209,PROD-80345,311.36,8
2022-03-12,STORE-7591,PROD-94730,34.57,37
2022-11-24,STORE-1077,PROD-34593,249.01,47
2023-04-08,STORE-7194,PROD-66399,798.31,19
2022-02-19,STORE-1078,PROD-25570,273.29,32
2022-02-21,STORE-5796,PROD-57528,571.93,23
2023-03-17,STORE-6561,PROD-52170,943.76,21
2022-05-28,STORE-4568,PROD-89070,348.78,45
2023-03-17,STORE-9242,PROD-16880,574.78,45
2022-06-15,STORE-4424,PROD-33508,302.49,4
2023-01-25,STORE-4483,PROD-67859,780.08,11
2022-12-16,STORE-5453,PROD-32040,307.17,4
2022-10-30,STORE-4093,PROD-74107,809.38,5
2023-01-15,STORE-4260,PROD-83430,179.16,41
2022-06-21,STORE-5595,PROD-22700,943.64,27
2022-06-01,STORE-3505,PROD-91285,963.62,24
2022-06-27,STORE-8734,PROD-78138,782.65,13
2023-01-16,STORE-7243,PROD-72335,393.32,37
2022-05-04,STORE-2114,PROD-89556,545.13,14
2022-11-30,STORE-5347,PROD-16577,873.73,38
2022-09-30,STORE-2875,PROD-67654,332.14,12
2023-04-05,STORE-1458,PROD-34932,197.92,34
2022-01-25,STORE-1847,PROD-58662,559.46,7
2022-12-15,STORE-1156,PROD-14042,923.24,1
2023-01-05,STORE-1757,PROD-19524,166.57,38
2022-02-07,STORE-1138,PROD-29426,613.33,17
2022-02-15,STORE-3844,PROD-49086,858.01,4
2022-04-27,STORE-1866,PROD-28655,295.41,20
2023-02-15,STORE-2707,PROD-69861,765.22,26
2022-08-30,STORE-3509,PROD-71082,191.68,24
2022-02-18,STORE-5814,PROD-13653,214.07,9
2022-09-18,STORE-9276,PROD-98042,93.96,37
2022-01-20,STORE-9319,PROD-59202,464.14,6
2022-01-06,STORE-5616,PROD-20992,521.45,36
2022-12-30,STORE-9125,PROD-40360,383.45,41
2022-01-14,STORE-6624,PROD-50411,831.58,33
2022-05-01,STORE-7930,PROD-66669,318.59,11
2022-12-07,STORE-8661,PROD-19110,571.83,9
2022-01-29,STORE-1817,PROD-56040,418.56,11
2022-12-08,STORE-7780,PROD-47281,16.59,24
2022-07-14,STORE-2239,PROD-49752,824.16,16
2022-04-06,STORE-7255,PROD-99924,615.2,27
2023-03-30,STORE-9356,PROD-90115,520.97,49
2023-02-23,STORE-9907,PROD-26278,476.71,18
2022-02-12,STORE-1738,PROD-22603,865.43,43
2023-03-17,STORE-5130,PROD-24756,385.43,46
2022-02-27,STORE-1888,PROD-52091,936.4,12
2023-04-15,STORE-7116,PROD-39629,16.96,19
2023-01-01,STORE-6988,PROD-52923,459.62,49
2023-02-11,STORE-1121,PROD-97498,636.58,19
2023-04-06,STORE-7421,PROD-37339,640.81,13
2023-02-15,STORE-1899,PROD-69061,395.39,4
2022-04-22,STORE-3880,PROD-62836,386.16,33
2022-10-14,STORE-3812,PROD-34998,464.35,17
2022-06-25,STORE-7713,PROD-61648,322.82,8
2022-01-13,STORE-7772,PROD-48298,765.97,49
2022-10-24,STORE-1259,PROD-71981,295.03,49
2022-06-09,STORE-6941,PROD-13445,502.56,2
2022-02-04,STORE-9951,PROD-88377,164.98,31
2022-12-29,STORE-2912,PROD-77444,310.66,15
2023-02-04,STORE-2274,PROD-71429,971.1,33
2022-08-29,STORE-2693,PROD-62167,914.8,12
2022-12-28,STORE-2958,PROD-18068,454.42,42
2022-01-02,STORE-6627,PROD-20139,48.33,48
2022-11-06,STORE-2432,PROD-35161,886.61,26
2022-05-06,STORE-6900,PROD-56885,560.42,11
2022-07-26,STORE-4102,PROD-42175,992.43,25
2022-03-22,STORE-8406,PROD-64517,106.01,45
2022-07-06,STORE-1418,PROD-26995,192.55,35
2022-04-05,STORE-3922,PROD-42022,324.99,25
2022-11-17,STORE-4502,PROD-93360,505.11,31
2023-03-08,STORE-6876,PROD-69367,87.47,41
2022-10-14,STORE-8375,PROD-14876,730.35,46
2022-06-19,STORE-7113,PROD-32455,796.87,38
2022-08-10,STORE-3300,PROD-43461,634.04,36
2022-12-03,STORE-2239,PROD-89558,416.96,5
2023-01-23,STORE-3788,PROD-19839,421.23,4
2023-02-08,STORE-6066,PROD-41318,20.71,20
2022-03-07,STORE-6030,PROD-85892,802.8,32
2022-05-15,STORE-7068,PROD-63591,559.73,11
2022-01-02,STORE-2846,PROD-24899,733.01,19
2023-02-17,STORE-3168,PROD-77182,342.93,46
2022-02-25,STORE-2025,PROD-45274,376.6,31
2023-01-14,STORE-7184,PROD-86472,955.23,5
2022-09-20,STORE-3097,PROD-10065,468.01,8
2022-04-08,STORE-6341,PROD-40797,453.21,18
2022-11-24,STORE-2695,PROD-76814,390.76,2
2022-08-23,STORE-3141,PROD-86822,704.1,42
2022-03-04,STORE-9183,PROD-90422,585.76,26
2023-04-22,STORE-8491,PROD-40292,253.44,3
2022-09-24,STORE-2912,PROD-32854,313.17,48
2022-11-05,STORE-6833,PROD-20251,460.07,36
2023-04-14,STORE-3845,PROD-79721,652.49,11
2022-09-03,STORE-3260,PROD-89511,681.35,44
2022-12-01,STORE-1080,PROD-28566,249.51,44
2022-09-14,STORE-1660,PROD-18273,958.58,5
2022-06-17,STORE-9807,PROD-72633,637.35,49
2023-02-03,STORE-3015,PROD-61305,893.81,9
2022-01-04,STORE-8286,PROD-16023,187.17,22
2022-07-04,STORE-3359,PROD-31511,750.49,2
2022-09-08,STORE-8744,PROD-12174,810.07,47
2022-03-31,STORE-5634,PROD-83361,145.77,28
2023-02-21,STORE-9083,PROD-80674,211.64,46
2022-12-12,STORE-3129,PROD-21109,496.94,41
2022-12-13,STORE-2402,PROD-43301,470.59,33
2023-01-17,STORE-2678,PROD-70366,338.84,18
2022-06-11,STORE-9512,PROD-34664,408.73,45
2022-08-11,STORE-1659,PROD-71599,468.63,4
2022-05-31,STORE-2250,PROD-56807,435.81,17
2022-05-06,STORE-6955,PROD-97554,475.2,12
2022-01-17,STORE-5929,PROD-14608,88.71,16
2023-04-23,STORE-4144,PROD-96994,688.36,1
2023-04-27,STORE-4667,PROD-77024,175.45,9
2022-05-09,STORE-1206,PROD-55319,397.06,23
2023-02-06,STORE-5608,PROD-80535,856.79,17
2022-06-08,STORE-5444,PROD-62418,890.56,13
2023-04-25,STORE-3514,PROD-70699,937.45,33
2022-10-11,STORE-6959,PROD-83792,62.04,47
2022-10-04,STORE-5878,PROD-35080,379.49,28
2023-02-22,STORE-7267,PROD-79601,809.32,48
2022-08-29,STORE-4122,PROD-26584,161.59,16
2022-06-26,STORE-6153,PROD-14294,439.01,32
2022-11-14,STORE-3586,PROD-33812,908.69,15
2022-11-29,STORE-7263,PROD-88846,717.3,29
2022-05-06,STORE-9202,PROD-27626,862.15,40
2023-03-25,STORE-1572,PROD-62456,206.5,21
2022-09-27,STORE-4757,PROD-12272,264.44,46
2022-03-13,STORE-2362,PROD-23802,278.95,32
2023-03-23,STORE-9976,PROD-96021,541.73,34
2022-05-25,STORE-6449,PROD-65947,545.93,28
2023-03-06,STORE-6803,PROD-24613,897.88,17
2022-03-24,STORE-9584,PROD-40197,774.88,44
2022-08-04,STORE-9916,PROD-95632,90.06,37
2022-01-21,STORE-7154,PROD-23799,882.88,2
2022-09-21,STORE-7870,PROD-61398,447.15,42
2022-01-18,STORE-4199,PROD-46333,929.47,40
2022-08-14,STORE-3818,PROD-18785,682.69,11
2023-04-17,STORE-8423,PROD-24902,806.34,22
2022-02-05,STORE-7642,PROD-57551,984.22,1
2022-10-15,STORE-6375,PROD-89421,221.66,30
2022-06-21,STORE-3562,PROD-30491,943.52,9
2022-04-03,STORE-7556,PROD-48809,322.87,50
2022-05-14,STORE-9800,PROD-32864,542.83,42
2022-05-02,STORE-6886,PROD-29060,589.85,12
2023-03-07,STORE-7437,PROD-59966,191.13,41
2022-01-06,STORE-9105,PROD-18197,905.12,17
2022-02-15,STORE-7986,PROD-11078,617.75,14
2022-04-10,STORE-1123,PROD-66659,491.31,35
2022-03-20,STORE-3320,PROD-78496,177.56,19
2022-04-20,STORE-8053,PROD-63425,267.2,27
2022-09-05,STORE-5479,PROD-67084,548.94,31
2022-01-01,STORE-4127,PROD-46897,499.6,23
2022-12-21,STORE-3078,PROD-28874,916.28,30
2023-04-23,STORE-1510,PROD-89902,957.2,33
2022-05-30,STORE-4298,PROD-47549,743.14,32
2022-03-13,STORE-7516,PROD-91698,753.25,18
2022-04-28,STORE-2788,PROD-65300,882.37,34
2022-01-03,STORE-4176,PROD-23761,120.79,43
2022-01-22,STORE-1852,PROD-60717,897.32,24
2023-02-03,STORE-1654,PROD-51413,813.81,29
2022-04-07,STORE-7543,PROD-76728,811.27,22
2022-07-08,STORE-3805,PROD-39699,862.69,41
2023-02-19,STORE-4497,PROD-56624,250.09,30
2023-01-05,STORE-7141,PROD-39458,808.07,19
2022-07-13,STORE-2604,PROD-73910,139.26,13
2022-08-07,STORE-8517,PROD-21653,561.69,38
2022-12-29,STORE-7027,PROD-71040,842.41,26
2022-09-19,STORE-1914,PROD-53593,372.44,16
2022-04-20,STORE-7774,PROD-40780,220.94,3
2023-02-23,STORE-2707,PROD-65780,103.98,23
2022-07-19,STORE-4383,PROD-86114,288.23,24
2023-03-06,STORE-7256,PROD-21623,293.3,4
2022-02-22,STORE-5013,PROD-21281,663.07,7
2022-03-11,STORE-6563,PROD-31875,805.22,2
2023-02-02,STORE-8496,PROD-49783,816.11,3
2022-07-18,STORE-4642,PROD-39661,12.27,39
2023-03-30,STORE-9736,PROD-77637,86.76,1
2022-12-01,STORE-4235,PROD-47586,606.33,24
2022-12-29,STORE-7299,PROD-23879,527.52,18
2022-11-12,STORE-9821,PROD-34227,740.9,20
2022-03-28,STORE-4724,PROD-13686,974.95,14
2022-11-04,STORE-5284,PROD-96241,896.63,30
2023-03-10,STORE-6631,PROD-80391,638.47,29
2023-01-18,STORE-2924,PROD-78601,615.72,20
2023-02-18,STORE-9759,PROD-22688,300.29,31
2023-03-08,STORE-1704,PROD-23334,140.53,13
2022-09-19,STORE-1135,PROD-70468,619.86,35
2022-07-24,STORE-5067,PROD-24870,626.26,48
2022-01-29,STORE-4649,PROD-79909,792.42,36
2022-05-02,STORE-4948,PROD-37213,974.21,45
2022-01-05,STORE-1149,PROD-77538,158.0,19
2022-11-20,STORE-5225,PROD-19683,389.46,27
2023-04-21,STORE-9275,PROD-37499,208.64,46
2023-01-10,STORE-4805,PROD-10628,159.91,14
2022-09-27,STORE-6579,PROD-13126,730.11,35
2022-11-06,STORE-2261,PROD-45173,80.24,18
2022-03-18,STORE-5487,PROD-54245,364.31,46
2022-07-02,STORE-8199,PROD-91957,814.15,19
2022-09-16,STORE-9747,PROD-36652,371.39,26
2022-03-07,STORE-5843,PROD-23614,898.1,23
2023-04-26,STORE-9531,PROD-18957,140.4,23
2022-04-29,STORE-4274,PROD-21465,461.64,23
2022-05-02,STORE-3596,PROD-37195,204.18,42
2023-01-24,STORE-4008,PROD-35367,58.25,13
2022-12-14,STORE-3647,PROD-39291,518.0,19
2022-06-15,STORE-9516,PROD-33732,858.33,39
2022-02-19,STORE-3982,PROD-83774,723.89,8
2022-02-05,STORE-5994,PROD-43011,771.85,38
2022-12-17,STORE-5187,PROD-27611,774.33,1
2022-06-25,STORE-9619,PROD-89640,825.93,27
2022-12-13,STORE-8803,PROD-58166,338.16,18
2022-07-08,STORE-3960,PROD-27042,780.89,35
2022-08-04,STORE-8161,PROD-96214,334.81,38
2022-12-13,STORE-1959,PROD-88413,768.68,17
2022-10-27,STORE-3905,PROD-31453,231.35,23
2022-11-15,STORE-2994,PROD-65891,119.4,35
2023-03-29,STORE-5753,PROD-71316,351.0,18
2022-05-15,STORE-6040,PROD-62994,957.24,21
2023-04-14,STORE-2239,PROD-93780,364.61,1
2022-12-13,STORE-7740,PROD-25028,227.37,12
2022-05-14,STORE-6486,PROD-89624,265.31,47
2022-07-05,STORE-2541,PROD-21269,612.45,8
2022-04-08,STORE-7847,PROD-75075,661.79,3
2022-02-12,STORE-6716,PROD-42498,824.74,32
2023-03-08,STORE-2786,PROD-57603,126.79,31
2022-10-17,STORE-3506,PROD-12467,923.29,43
2022-06-19,STORE-2929,PROD-43618,734.99,44
2022-11-12,STORE-9243,PROD-15297,687.0,11
2022-12-07,STORE-3019,PROD-67436,98.29,14
2023-02-13,STORE-9774,PROD-97989,647.05,45
2022-05-21,STORE-5467,PROD-21414,562.84,24
2023-02-24,STORE-8093,PROD-19253,843.9,38
2022-02-15,STORE-1505,PROD-54952,142.21,7
2022-01-06,STORE-9759,PROD-13746,85.28,43
2022-10-13,STORE-8491,PROD-35281,231.16,1
2023-04-12,STORE-7592,PROD-58630,359.02,33
2022-04-12,STORE-3221,PROD-43568,848.46,23
2022-11-01,STORE-3102,PROD-12404,491.33,50
2023-01-16,STORE-6795,PROD-55703,906.95,27
2022-05-23,STORE-4722,PROD-92410,127.75,32
2022-08-09,STORE-9242,PROD-78351,582.9,7
2022-12-17,STORE-6708,PROD-37556,770.04,35
2022-03-16,STORE-7766,PROD-23123,390.96,28
2022-03-17,STORE-5223,PROD-64378,120.29,27
2023-01-05,STORE-2737,PROD-47244,792.69,4
2022-03-28,STORE-6072,PROD-96264,771.14,35
2023-03-28,STORE-2634,PROD-94532,891.83,30
2023-02-19,STORE-5472,PROD-36128,745.91,10
2022-02-04,STORE-3999,PROD-33131,906.81,21
2022-03-18,STORE-1824,PROD-85107,445.22,45
2022-10-24,STORE-3250,PROD-72966,208.24,26
2022-10-13,STORE-2088,PROD-84581,943.58,13
2022-01-08,STORE-7153,PROD-28470,379.37,40
2022-06-12,STORE-1497,PROD-45816,734.88,10
2022-07-14,STORE-7560,PROD-12392,610.66,35
2023-04-11,STORE-2072,PROD-86996,111.93,20
2023-03-04,STORE-6664,PROD-98977,830.69,48
2022-06-26,STORE-9776,PROD-47533,545.19,16
2022-01-21,STORE-1405,PROD-85889,744.03,49
2022-07-15,STORE-4718,PROD-59677,856.44,24
2022-03-06,STORE-2189,PROD-47010,336.27,38
2022-05-07,STORE-3850,PROD-25547,60.44,36
2023-03-21,STORE-6325,PROD-83533,862.19,33
2022-09-20,STORE-5687,PROD-70041,945.69,29
2023-01-16,STORE-1112,PROD-82886,492.39,24
2022-02-13,STORE-3666,PROD-81064,850.41,31
2022-03-31,STORE-3297,PROD-39044,387.94,28
2022-06-05,STORE-2566,PROD-18754,621.5,31
2022-12-12,STORE-9879,PROD-11409,471.67,14
2022-05-05,STORE-4247,PROD-72062,437.21,19
2022-06-10,STORE-4673,PROD-10972,398.3,14
2022-04-10,STORE-5282,PROD-75187,983.78,11
2022-09-30,STORE-4142,PROD-25540,668.92,20
2022-04-08,STORE-9661,PROD-53767,465.36,12
2022-10-23,STORE-2118,PROD-78544,12.79,11
2022-01-06,STORE-8353,PROD-16593,161.68,48
2023-01-08,STORE-7257,PROD-58971,990.18,10
2022-11-10,STORE-5842,PROD-64903,265.51,3
2022-03-27,STORE-4110,PROD-27073,474.31,15
2022-06-08,STORE-9552,PROD-21737,35.33,34
2023-02-24,STORE-9033,PROD-80115,736.28,44
2022-08-20,STORE-9549,PROD-49229,964.45,35
2022-06-10,STORE-5343,PROD-29414,233.68,27
2022-01-24,STORE-8959,PROD-24860,563.6,20
2022-11-02,STORE-9299,PROD-72039,498.6,18
2022-09-19,STORE-9820,PROD-98812,257.8,46
2022-05-29,STORE-1666,PROD-11775,361.07,35
2022-04-21,STORE-1426,PROD-88184,134.95,31
2022-09-18,STORE-7157,PROD-57217,202.85,14
2022-11-13,STORE-4970,PROD-23985,129.78,9
2022-11-15,STORE-6884,PROD-80365,755.98,20
2022-04-09,STORE-5479,PROD-96341,950.9,43
2022-04-17,STORE-5246,PROD-51685,519.85,46
2022-12-19,STORE-3956,PROD-25813,997.48,23
2022-04-15,STORE-1343,PROD-71650,926.99,49
2022-10-10,STORE-6729,PROD-24712,293.51,19
2022-08-27,STORE-1121,PROD-23738,162.9,1
2022-10-18,STORE-4209,PROD-66928,987.7,12
2022-01-06,STORE-1398,PROD-54478,895.92,17
2022-02-17,STORE-7490,PROD-48921,947.7,13
2022-07-09,STORE-8919,PROD-28603,881.17,19
2023-02-09,STORE-6107,PROD-18158,615.11,50
2023-04-25,STORE-7434,PROD-30498,996.23,13
2022-04-24,STORE-5797,PROD-11870,815.68,50
2023-04-21,STORE-3899,PROD-87952,250.58,14
2022-09-08,STORE-6229,PROD-24556,133.56,14
2022-04-19,STORE-1810,PROD-92771,696.72,44
2022-06-18,STORE-9401,PROD-87165,734.16,2
2023-03-02,STORE-4151,PROD-23042,599.15,6
2022-03-20,STORE-7617,PROD-80923,663.38,14
2022-12-30,STORE-1414,PROD-31349,216.12,27
2022-12-15,STORE-4738,PROD-96345,888.2,3
2023-02-08,STORE-1051,PROD-63729,852.17,15
2022-08-30,STORE-1227,PROD-33968,198.04,32
2022-01-08,STORE-2376,PROD-95609,681.95,38
2023-02-06,STORE-4923,PROD-53847,573.59,11
2022-12-06,STORE-3316,PROD-36010,917.5,28
2022-03-11,STORE-7034,PROD-40907,565.91,7
2022-04-13,STORE-6034,PROD-33155,209.13,31
2022-04-12,STORE-2462,PROD-53476,198.48,20
2022-03-17,STORE-8266,PROD-11839,60.82,11
2022-11-15,STORE-9637,PROD-68738,857.84,3
2022-11-11,STORE-6361,PROD-88820,535.82,32
2022-12-14,STORE-6248,PROD-10707,687.68,18
2022-01-31,STORE-1926,PROD-65380,631.66,38
2022-08-13,STORE-4909,PROD-46256,310.49,15
2023-04-14,STORE-4735,PROD-35078,970.88,5
2022-02-09,STORE-3891,PROD-22682,439.55,8
2022-04-17,STORE-1680,PROD-18083,859.2,21
2022-03-01,STORE-9952,PROD-28141,288.08,34
2022-06-30,STORE-4777,PROD-10526,862.76,29
2022-04-29,STORE-2753,PROD-28057,265.15,18
2023-03-14,STORE-6689,PROD-25888,795.96,7
2022-06-24,STORE-7132,PROD-99844,872.98,9
2022-02-08,STORE-8107,PROD-46508,156.16,1
2022-07-29,STORE-7100,PROD-32905,224.21,7
2023-01-03,STORE-5550,PROD-17030,671.67,38
2022-04-22,STORE-3881,PROD-94947,662.73,28
2023-03-23,STORE-8001,PROD-41828,415.07,34
2022-04-30,STORE-1109,PROD-23822,268.13,26
2022-09-27,STORE-9910,PROD-31452,464.52,30
2022-04-24,STORE-2844,PROD-60463,23.9,5
2022-10-05,STORE-4560,PROD-88756,364.79,34
2022-11-13,STORE-3602,PROD-32404,339.38,50
2022-06-03,STORE-8713,PROD-61779,175.86,14
2023-01-01,STORE-4971,PROD-62164,352.07,42
2022-01-04,STORE-5777,PROD-17944,431.4,35
2022-11-20,STORE-7233,PROD-98231,172.83,38
2022-09-12,STORE-6937,PROD-75272,727.83,10
2023-02-16,STORE-3071,PROD-14134,254.95,32
2023-03-19,STORE-2219,PROD-37431,999.88,34
2022-11-27,STORE-3547,PROD-62315,41.34,23
2023-04-09,STORE-7264,PROD-12254,825.5,24
2022-10-13,STORE-1095,PROD-98357,409.07,47
2022-03-22,STORE-6197,PROD-41774,643.14,11
2022-02-06,STORE-2669,PROD-38471,437.55,3
2023-04-07,STORE-6592,PROD-38314,881.32,20
2022-04-29,STORE-2334,PROD-51108,783.26,41
2022-11-19,STORE-7267,PROD-54260,588.5,27
2022-10-27,STORE-8270,PROD-82403,259.74,27
2022-01-23,STORE-6362,PROD-76489,647.84,43
2023-02-25,STORE-2104,PROD-42442,301.19,24
2022-10-17,STORE-9410,PROD-89360,975.05,44
2023-03-01,STORE-2051,PROD-19327,489.36,29
2022-03-14,STORE-9491,PROD-97955,243.98,48
2022-09-23,STORE-8507,PROD-13503,911.35,18
2022-09-23,STORE-6897,PROD-50554,102.17,39
2022-07-26,STORE-1484,PROD-89820,413.99,34
2023-02-28,STORE-8689,PROD-23315,21.54,38
2022-06-08,STORE-6893,PROD-22568,835.15,8
2022-01-26,STORE-2670,PROD-16441,721.96,11
2022-05-26,STORE-9484,PROD-53024,165.06,30
2022-01-12,STORE-8552,PROD-16145,289.75,46
2022-01-29,STORE-8679,PROD-66126,554.99,22
2022-11-06,STORE-7917,PROD-94698,601.87,30
2023-02-09,STORE-8931,PROD-62172,952.13,35
2022-11-29,STORE-1918,PROD-89477,310.04,6
2023-04-17,STORE-6331,PROD-77871,109.56,14
2022-03-13,STORE-1188,PROD-28723,860.77,13
2023-03-03,STORE-2679,PROD-94731,146.43,38
2022-08-27,STORE-5224,PROD-36349,851.74,47
2022-09-16,STORE-3453,PROD-60369,172.07,34
2022-05-08,STORE-9938,PROD-72860,119.45,15
2022-07-02,STORE-2558,PROD-15812,54.8,10
2022-05-30,STORE-8791,PROD-11039,302.02,10
2022-10-04,STORE-6950,PROD-46188,972.35,5
2023-01-28,STORE-3990,PROD-26486,657.17,13
2022-10-26,STORE-9782,PROD-71918,981.97,14
2023-01-26,STORE-9110,PROD-24982,867.44,3
2023-03-28,STORE-8430,PROD-91563,301.43,1
2023-03-30,STORE-2861,PROD-41178,881.8,21
2022-10-02,STORE-1643,PROD-35547,872.12,14
2022-12-16,STORE-9064,PROD-78178,664.95,7
2023-01-29,STORE-6810,PROD-63878,860.47,16
2023-04-19,STORE-9711,PROD-81787,842.02,36
2022-01-01,STORE-1802,PROD-19840,790.52,49
2023-04-24,STORE-1959,PROD-43057,120.89,26
2022-12-04,STORE-7904,PROD-36605,317.47,24
2022-09-15,STORE-2798,PROD-81535,314.71,41
2022-01-04,STORE-7354,PROD-55825,516.98,5
2022-07-14,STORE-9047,PROD-30659,800.83,42
2022-03-25,STORE-5681,PROD-80852,858.48,38
2022-12-23,STORE-8098,PROD-85271,202.52,26
2022-10-02,STORE-7276,PROD-22639,135.55,25
2022-03-24,STORE-9581,PROD-28077,523.63,31
2022-07-18,STORE-5381,PROD-92349,799.97,11
2022-12-19,STORE-9611,PROD-48956,641.79,36
2023-04-02,STORE-7035,PROD-96480,368.5,27
2022-04-08,STORE-8797,PROD-48790,458.99,26
2022-12-27,STORE-2303,PROD-51732,910.79,41
2022-05-06,STORE-4205,PROD-37840,66.4,38
2022-06-29,STORE-9618,PROD-99555,619.58,18
2023-01-29,STORE-9884,PROD-27174,133.05,5
2022-10-22,STORE-8408,PROD-39353,676.93,10
2022-09-05,STORE-8643,PROD-16252,869.53,44
2022-12-14,STORE-9714,PROD-48100,398.93,24
2022-04-07,STORE-1731,PROD-66598,869.06,13
2022-01-13,STORE-2610,PROD-43294,853.38,48
2022-07-01,STORE-1662,PROD-42392,293.29,26
2022-05-01,STORE-4767,PROD-62299,531.36,18
2022-08-20,STORE-9244,PROD-66400,959.73,10
2023-04-03,STORE-4091,PROD-78292,813.11,43
2022-04-07,STORE-3373,PROD-33433,412.71,49
2022-08-22,STORE-4719,PROD-34836,55.83,29
2022-07-27,STORE-7058,PROD-80454,917.17,44
2022-05-25,STORE-2469,PROD-87327,687.1,29
2022-04-26,STORE-6359,PROD-54371,868.83,13
2023-04-14,STORE-6787,PROD-73694,375.5,24
2023-03-28,STORE-9988,PROD-58287,476.64,12
2022-10-20,STORE-4001,PROD-90363,600.19,4
2022-01-10,STORE-3013,PROD-90372,314.74,8
2022-05-03,STORE-2079,PROD-70617,650.49,40
2022-12-02,STORE-4950,PROD-27329,223.35,45
2022-06-20,STORE-2382,PROD-10016,18.25,45
2022-06-02,STORE-2293,PROD-28176,497.0,2
2022-03-05,STORE-2558,PROD-16763,786.17,9
2022-12-24,STORE-1606,PROD-44721,617.67,40
2022-01-29,STORE-2452,PROD-33296,497.87,48
2022-08-02,STORE-6388,PROD-56226,272.72,15
2023-02-16,STORE-1627,PROD-28397,815.36,28
2023-03-14,STORE-9974,PROD-78878,620.62,47
2022-07-21,STORE-9500,PROD-33985,497.23,16
2022-04-29,STORE-3574,PROD-45805,280.89,47
2022-01-30,STORE-9443,PROD-59873,976.42,32
2022-09-15,STORE-3494,PROD-98883,897.57,35
2022-11-05,STORE-5823,PROD-16332,565.07,48
2022-02-21,STORE-1963,PROD-31184,288.69,47
2023-04-04,STORE-4607,PROD-23227,786.15,16
2022-12-23,STORE-1527,PROD-81029,960.18,30
2022-12-24,STORE-6929,PROD-69688,225.46,28
2023-01-24,STORE-6756,PROD-49908,269.1,13
2022-01-10,STORE-5425,PROD-54354,75.03,2
2022-01-12,STORE-9167,PROD-75586,658.89,24
2022-06-06,STORE-3111,PROD-54069,908.38,3
2023-02-13,STORE-8441,PROD-27308,873.02,12
2022-10-06,STORE-6557,PROD-77067,139.8,44
2022-04-18,STORE-7766,PROD-33208,313.18,16
2023-03-18,STORE-2481,PROD-24202,338.08,42
2022-08-15,STORE-4129,PROD-26696,724.37,27
2022-01-02,STORE-1951,PROD-27882,627.91,36
2023-02-21,STORE-9297,PROD-83153,135.86,33
2022-05-05,STORE-6985,PROD-70212,397.62,26
2022-02-14,STORE-5116,PROD-20291,794.34,28
2022-05-06,STORE-9608,PROD-84416,173.88,48
2023-01-12,STORE-9703,PROD-85755,351.33,26
2022-08-08,STORE-9524,PROD-88551,694.99,40
2022-09-19,STORE-9142,PROD-10861,616.71,30
2022-08-23,STORE-5616,PROD-19255,977.42,33
2022-09-21,STORE-3277,PROD-91587,597.87,49
2023-03-08,STORE-6517,PROD-95024,22.42,32
2022-10-15,STORE-3453,PROD-99177,291.41,48
2023-02-22,STORE-2594,PROD-54315,514.89,2
2022-05-22,STORE-3660,PROD-65770,418.22,36
